0, 2.801217083, 2.801242530, 12.724
1, 2.801242590, 2.801269260, 13.335
2, 2.801269320, 2.801295919, 13.300
3, 2.801295979, 2.801321697, 12.859
4, 2.801321747, 2.801347405, 12.829
5, 2.801347465, 2.801374565, 13.550
6, 2.801374615, 2.801400563, 12.974
7, 2.801400623, 2.801426341, 12.859
8, 2.801426411, 2.801452019, 12.804
9, 2.801452079, 2.801477776, 12.849
10, 2.801477827, 2.801503795, 12.984
11, 2.801503855, 2.801529943, 13.044
12, 2.801529993, 2.801556362, 13.185
13, 2.801556422, 2.801582410, 12.994
14, 2.801582501, 2.801608639, 13.069
15, 2.801608709, 2.801635158, 13.225
16, 2.801635208, 2.801661086, 12.939
17, 2.801661146, 2.801687185, 13.019
18, 2.801687245, 2.801713203, 12.979
19, 2.801713263, 2.801739111, 12.924
20, 2.801739161, 2.801783653, 22.246
21, 2.801783703, 2.801813008, 14.652
22, 2.801813058, 2.801839046, 12.994
23, 2.801839106, 2.801866236, 13.565
24, 2.801866297, 2.801892906, 13.305
25, 2.801892966, 2.801918964, 12.999
26, 2.801919034, 2.801945123, 13.044
27, 2.801945183, 2.801970760, 12.788
28, 2.801970820, 2.802005885, 17.532
29, 2.802006005, 2.802033236, 13.616
30, 2.802033296, 2.802061558, 14.131
31, 2.802061639, 2.802089270, 13.815
32, 2.802089340, 2.802116430, 13.545
33, 2.802116500, 2.802143591, 13.546
34, 2.802143661, 2.802171542, 13.940
35, 2.802171612, 2.802199194, 13.791
36, 2.802199264, 2.802227065, 13.900
37, 2.802227135, 2.802254696, 13.781
38, 2.802254767, 2.802282117, 13.675
39, 2.802282187, 2.802309608, 13.710
40, 2.802309678, 2.802336688, 13.505
41, 2.802336728, 2.802363809, 13.540
42, 2.802363879, 2.802391821, 13.971
43, 2.802391901, 2.802419312, 13.706
44, 2.802419372, 2.802447023, 13.826
45, 2.802447103, 2.802474694, 13.795
46, 2.802474784, 2.802502305, 13.760
47, 2.802502386, 2.802529636, 13.625
48, 2.802529686, 2.802557157, 13.736
49, 2.802557217, 2.802584468, 13.626
50, 2.802584528, 2.802611638, 13.555
51, 2.802611708, 2.802639229, 13.761
52, 2.802639299, 2.802666680, 13.691
53, 2.802666750, 2.802694131, 13.691
54, 2.802694191, 2.802721973, 13.891
55, 2.802722053, 2.802769370, 23.658
56, 2.802769551, 2.802806980, 18.714
57, 2.802807040, 2.802838959, 15.959
58, 2.802839100, 2.802886748, 23.824
59, 2.802886908, 2.802919248, 16.170
60, 2.802919348, 2.802950166, 15.409
61, 2.802950296, 2.802980041, 14.872
62, 2.802980171, 2.803010658, 15.243
63, 2.803010768, 2.803043298, 16.265
64, 2.803043408, 2.803074696, 15.644
65, 2.803074807, 2.803105604, 15.398
66, 2.803105704, 2.803137292, 15.794
67, 2.803137403, 2.803168921, 15.759
68, 2.803169021, 2.803199778, 15.379
69, 2.803199848, 2.803229223, 14.687
70, 2.803229293, 2.803258778, 14.743
71, 2.803258838, 2.803288893, 15.028
72, 2.803288973, 2.803320472, 15.749
73, 2.803320572, 2.803353052, 16.240
74, 2.803353132, 2.803380163, 13.516
75, 2.803380213, 2.803405750, 12.768
76, 2.803405800, 2.803431778, 12.989
77, 2.803431838, 2.803458959, 13.560
78, 2.803459029, 2.803484766, 12.869
79, 2.803484827, 2.803510184, 12.678
80, 2.803510254, 2.803536222, 12.984
81, 2.803536282, 2.803562921, 13.320
82, 2.803562971, 2.803588499, 12.764
83, 2.803588559, 2.803614026, 12.734
84, 2.803614076, 2.803640555, 13.240
85, 2.803640615, 2.803666463, 12.924
86, 2.803666523, 2.803693133, 13.305
87, 2.803693193, 2.803719201, 13.004
88, 2.803719261, 2.803744628, 12.684
89, 2.803744688, 2.803770686, 12.999
90, 2.803770746, 2.803797566, 13.410
91, 2.803797626, 2.803823374, 12.874
92, 2.803823434, 2.803850063, 13.315
93, 2.803850124, 2.803875941, 12.909
94, 2.803875992, 2.803902621, 13.314
95, 2.803902681, 2.803929120, 13.220
96, 2.803929180, 2.803955840, 13.330
97, 2.803955910, 2.803981828, 12.959
98, 2.803981888, 2.804007535, 12.824
99, 2.804007595, 2.804033143, 12.774
100, 2.804033203, 2.804058330, 12.563
101, 2.804058390, 2.804084658, 13.134
102, 2.804084728, 2.804111027, 13.149
103, 2.804111087, 2.804137216, 13.065
104, 2.804137266, 2.804163064, 12.899
105, 2.804163134, 2.804189362, 13.114
106, 2.804189422, 2.804216042, 13.310
107, 2.804216112, 2.804241609, 12.748
108, 2.804241669, 2.804267858, 13.095
109, 2.804267918, 2.804293335, 12.708
110, 2.804293415, 2.804318973, 12.779
111, 2.804319033, 2.804345933, 13.450
112, 2.804345993, 2.804371710, 12.858
113, 2.804371770, 2.804398460, 13.345
114, 2.804398520, 2.804425099, 13.289
115, 2.804425159, 2.804451378, 13.109
116, 2.804451438, 2.804477246, 12.904
117, 2.804477296, 2.804502803, 12.753
118, 2.804502853, 2.804528421, 12.784
119, 2.804528491, 2.804555251, 13.380
120, 2.804555311, 2.804581609, 13.149
121, 2.804581670, 2.804608730, 13.530
122, 2.804608800, 2.804635339, 13.269
123, 2.804635399, 2.804662389, 13.495
124, 2.804662439, 2.804688007, 12.784
125, 2.804688067, 2.804714466, 13.200
126, 2.804714546, 2.804740965, 13.210
127, 2.804741015, 2.804766933, 12.959
128, 2.804766993, 2.804793162, 13.084
129, 2.804793212, 2.804819110, 12.949
130, 2.804819170, 2.804845579, 13.205
131, 2.804845629, 2.804871256, 12.813
132, 2.804871306, 2.804897295, 12.995
133, 2.804897355, 2.804924094, 13.369
134, 2.804924154, 2.804950122, 12.984
135, 2.804950173, 2.804976131, 12.979
136, 2.804976211, 2.805003191, 13.490
137, 2.805003251, 2.805028898, 12.824
138, 2.805028959, 2.805054496, 12.768
139, 2.805054556, 2.805079622, 12.533
140, 2.805079683, 2.805105100, 12.708
141, 2.805105160, 2.805132220, 13.530
142, 2.805132300, 2.805158819, 13.260
143, 2.805158869, 2.805184457, 12.794
144, 2.805184517, 2.805209974, 12.728
145, 2.805210024, 2.805236543, 13.259
146, 2.805236603, 2.805262311, 12.854
147, 2.805262371, 2.805288800, 13.215
148, 2.805288860, 2.805315099, 13.120
149, 2.805315169, 2.805341167, 12.999
150, 2.805341227, 2.805367546, 13.159
151, 2.805367606, 2.805393975, 13.184
152, 2.805394025, 2.805419723, 12.849
153, 2.805419783, 2.805446212, 13.215
154, 2.805446272, 2.805472220, 12.974
155, 2.805472280, 2.805499150, 13.435
156, 2.805499210, 2.805525289, 13.039
157, 2.805525339, 2.805551467, 13.064
158, 2.805551527, 2.805577215, 12.844
159, 2.805577275, 2.805604055, 13.390
160, 2.805604115, 2.805629612, 12.749
161, 2.805629672, 2.805656161, 13.245
162, 2.805656211, 2.805682811, 13.300
163, 2.805682871, 2.805709370, 13.250
164, 2.805709420, 2.805735588, 13.084
165, 2.805735658, 2.805760985, 12.664
166, 2.805761035, 2.805787314, 13.139
167, 2.805787374, 2.805814074, 13.350
168, 2.805814124, 2.805839761, 12.818
169, 2.805839812, 2.805866421, 13.305
170, 2.805866481, 2.805893050, 13.285
171, 2.805893110, 2.805918337, 12.613
172, 2.805918397, 2.805944255, 12.929
173, 2.805944315, 2.805970454, 13.070
174, 2.805970544, 2.806060601, 45.028
175, 2.806061052, 2.806163792, 51.370
176, 2.806163902, 2.806206852, 21.475
177, 2.806206962, 2.806240324, 16.681
178, 2.806240394, 2.806268336, 13.971
179, 2.806268406, 2.806296238, 13.916
180, 2.806296288, 2.806323999, 13.855
181, 2.806324059, 2.806351590, 13.765
182, 2.806351650, 2.806378730, 13.540
183, 2.806378780, 2.806406281, 13.750
184, 2.806406342, 2.806434013, 13.835
185, 2.806434073, 2.806461414, 13.671
186, 2.806461474, 2.806488895, 13.710
187, 2.806488955, 2.806516005, 13.525
188, 2.806516065, 2.806543386, 13.661
189, 2.806543456, 2.806570486, 13.515
190, 2.806570546, 2.806598077, 13.766
191, 2.806598147, 2.806624847, 13.350
192, 2.806624907, 2.806652027, 13.560
193, 2.806652087, 2.806679157, 13.535
194, 2.806679207, 2.806706408, 13.600
195, 2.806706478, 2.806733638, 13.580
196, 2.806733698, 2.806760819, 13.561
197, 2.806760879, 2.806788881, 14.001
198, 2.806788951, 2.806816241, 13.645
199, 2.806816301, 2.806843372, 13.535
200, 2.806843452, 2.806871063, 13.806
201, 2.806871123, 2.806898654, 13.765
202, 2.806898704, 2.806926175, 13.736
203, 2.806926235, 2.806953506, 13.635
204, 2.806953566, 2.806980546, 13.490
205, 2.806980606, 2.807007265, 13.329
206, 2.807007326, 2.807034676, 13.675
207, 2.807034746, 2.807062347, 13.801
208, 2.807062508, 2.807090029, 13.760
209, 2.807090089, 2.807117590, 13.750
210, 2.807117640, 2.807144630, 13.495
211, 2.807144690, 2.807171800, 13.555
212, 2.807171860, 2.807198961, 13.551
213, 2.807199011, 2.807226261, 13.625
214, 2.807226331, 2.807253221, 13.445
215, 2.807253281, 2.807280462, 13.590
216, 2.807280522, 2.807307873, 13.675
217, 2.807307933, 2.807335223, 13.645
218, 2.807335283, 2.807362524, 13.621
219, 2.807362584, 2.807390035, 13.726
220, 2.807390085, 2.807417245, 13.580
221, 2.807417305, 2.807444536, 13.615
222, 2.807444596, 2.807471436, 13.420
223, 2.807471486, 2.807498426, 13.470
224, 2.807498486, 2.807525917, 13.715
225, 2.807525987, 2.807553638, 13.825
226, 2.807553688, 2.807580708, 13.510
227, 2.807580768, 2.807607788, 13.510
228, 2.807607849, 2.807634768, 13.460
229, 2.807634829, 2.807661789, 13.480
230, 2.807661849, 2.807688698, 13.424
231, 2.807688759, 2.807716179, 13.710
232, 2.807716239, 2.807746365, 15.063
233, 2.807746516, 2.807807479, 30.481
234, 2.807807609, 2.807840770, 16.580
235, 2.807840830, 2.807872960, 16.065
236, 2.807873010, 2.807902154, 14.572
237, 2.807902214, 2.807928052, 12.919
238, 2.807928112, 2.807954521, 13.205
239, 2.807954591, 2.807981030, 13.219
240, 2.807981110, 2.808007439, 13.165
241, 2.808007489, 2.808033848, 13.180
242, 2.808033898, 2.808061570, 13.836
243, 2.808061630, 2.808087928, 13.149
244, 2.808088109, 2.808114928, 13.409
245, 2.808114979, 2.808142299, 13.660
246, 2.808142349, 2.808168899, 13.275
247, 2.808168959, 2.808213641, 22.341
248, 2.808213702, 2.808242555, 14.426
249, 2.808242605, 2.808268994, 13.195
250, 2.808269044, 2.808296355, 13.655
251, 2.808296425, 2.808322563, 13.069
252, 2.808322603, 2.808348702, 13.050
253, 2.808348772, 2.808374860, 13.044
254, 2.808374900, 2.808400758, 12.929
255, 2.808400818, 2.808427338, 13.260
256, 2.808427378, 2.808453406, 13.014
257, 2.808453466, 2.808479695, 13.114
258, 2.808479745, 2.808506324, 13.290
259, 2.808506394, 2.808538143, 15.875
260, 2.808538193, 2.808565333, 13.570
261, 2.808565393, 2.808591822, 13.215
262, 2.808591883, 2.808618622, 13.369
263, 2.808618672, 2.808645382, 13.355
264, 2.808645432, 2.808671881, 13.225
265, 2.808671941, 2.808698771, 13.415
266, 2.808698821, 2.808725230, 13.204
267, 2.808725280, 2.808751709, 13.215
268, 2.808751759, 2.808777937, 13.089
269, 2.808777997, 2.808804086, 13.045
270, 2.808804146, 2.808830735, 13.294
271, 2.808830795, 2.808857004, 13.105
272, 2.808857074, 2.808883593, 13.259
273, 2.808883673, 2.808909431, 12.879
274, 2.808909481, 2.808935409, 12.964
275, 2.808935459, 2.808961608, 13.075
276, 2.808961648, 2.808987536, 12.944
277, 2.808987586, 2.809013564, 12.989
278, 2.809013614, 2.809039602, 12.994
279, 2.809039662, 2.809066522, 13.430
280, 2.809066572, 2.809093773, 13.600
281, 2.809093823, 2.809120162, 13.170
282, 2.809120222, 2.809146240, 13.009
283, 2.809146290, 2.809172338, 13.024
284, 2.809172388, 2.809198206, 12.909
285, 2.809198256, 2.809224104, 12.924
286, 2.809224154, 2.809250082, 12.964
287, 2.809250143, 2.809277002, 13.429
288, 2.809277042, 2.809304032, 13.495
289, 2.809304083, 2.809331363, 13.640
290, 2.809331423, 2.809357111, 12.844
291, 2.809357171, 2.809384271, 13.550
292, 2.809384331, 2.809410059, 12.864
293, 2.809410109, 2.809436879, 13.385
294, 2.809436929, 2.809462546, 12.809
295, 2.809462596, 2.809489186, 13.295
296, 2.809489236, 2.809515064, 12.914
297, 2.809515134, 2.809540902, 12.884
298, 2.809540962, 2.809566940, 12.989
299, 2.809567000, 2.809593780, 13.390
300, 2.809593840, 2.809619908, 13.034
301, 2.809619968, 2.809645686, 12.859
302, 2.809645746, 2.809672035, 13.145
303, 2.809672095, 2.809698163, 13.034
304, 2.809698313, 2.809725013, 13.350
305, 2.809725083, 2.809750590, 12.753
306, 2.809750640, 2.809776518, 12.939
307, 2.809776558, 2.809802506, 12.974
308, 2.809802567, 2.809828645, 13.039
309, 2.809828705, 2.809854342, 12.819
310, 2.809854393, 2.809880060, 12.833
311, 2.809880120, 2.809906339, 13.109
312, 2.809906389, 2.809932547, 13.079
313, 2.809932628, 2.809958506, 12.939
314, 2.809958556, 2.809984624, 13.034
315, 2.809984694, 2.810021031, 18.168
316, 2.810021092, 2.810050837, 14.872
317, 2.810050897, 2.810078358, 13.731
318, 2.810078408, 2.810105809, 13.700
319, 2.810105869, 2.810132548, 13.339
320, 2.810132608, 2.810158757, 13.074
321, 2.810158837, 2.810185546, 13.355
322, 2.810185617, 2.810211705, 13.044
323, 2.810211765, 2.810238745, 13.490
324, 2.810238795, 2.810264683, 12.944
325, 2.810264743, 2.810290511, 12.884
326, 2.810290571, 2.810316669, 13.049
327, 2.810316730, 2.810343659, 13.465
328, 2.810343720, 2.810370559, 13.419
329, 2.810370619, 2.810397760, 13.570
330, 2.810397830, 2.810424149, 13.160
331, 2.810424209, 2.810450678, 13.234
332, 2.810450738, 2.810477708, 13.485
333, 2.810477768, 2.810503886, 13.059
334, 2.810503947, 2.810529384, 12.719
335, 2.810529444, 2.810555262, 12.909
336, 2.810555412, 2.810581370, 12.979
337, 2.810581420, 2.810606998, 12.789
338, 2.810607058, 2.810633637, 13.290
339, 2.810633697, 2.810660066, 13.184
340, 2.810660116, 2.810686866, 13.375
341, 2.810686916, 2.810713325, 13.204
342, 2.810713395, 2.810739243, 12.924
343, 2.810739293, 2.810765792, 13.249
344, 2.810765852, 2.810792291, 13.220
345, 2.810792341, 2.810819181, 13.420
346, 2.810819241, 2.810844838, 12.798
347, 2.810844888, 2.810870656, 12.884
348, 2.810870716, 2.810896755, 13.020
349, 2.810896825, 2.810923594, 13.384
350, 2.810923644, 2.810949442, 12.899
351, 2.810949492, 2.810975851, 13.179
352, 2.810975901, 2.811002340, 13.219
353, 2.811002410, 2.811029621, 13.605
354, 2.811029681, 2.811055409, 12.864
355, 2.811055459, 2.811080986, 12.764
356, 2.811081046, 2.811107696, 13.325
357, 2.811107746, 2.811134605, 13.430
358, 2.811134666, 2.811160854, 13.094
359, 2.811160904, 2.811187033, 13.064
360, 2.811187103, 2.811212891, 12.894
361, 2.811212941, 2.811238628, 12.843
362, 2.811238688, 2.811264877, 13.095
363, 2.811264937, 2.811291236, 13.150
364, 2.811291286, 2.811317374, 13.044
365, 2.811317434, 2.811343192, 12.879
366, 2.811343262, 2.811368890, 12.814
367, 2.811368950, 2.811394888, 12.969
368, 2.811395048, 2.811421948, 13.450
369, 2.811421998, 2.811448648, 13.325
370, 2.811448718, 2.811474646, 12.964
371, 2.811474706, 2.811500674, 12.984
372, 2.811500734, 2.811527504, 13.385
373, 2.811527564, 2.811553492, 12.964
374, 2.811553552, 2.811579490, 12.969
375, 2.811579540, 2.811606059, 13.259
376, 2.811606129, 2.811632438, 13.154
377, 2.811632498, 2.811658517, 13.009
378, 2.811658577, 2.811685326, 13.374
379, 2.811685386, 2.811712286, 13.450
380, 2.811712336, 2.811738946, 13.305
381, 2.811739006, 2.811765435, 13.215
382, 2.811765495, 2.811792094, 13.299
383, 2.811792164, 2.811818112, 12.974
384, 2.811818172, 2.811844952, 13.390
385, 2.811845012, 2.811870640, 12.814
386, 2.811870700, 2.811896307, 12.803
387, 2.811896367, 2.811922295, 12.964
388, 2.811922356, 2.811949145, 13.395
389, 2.811949195, 2.811974943, 12.874
390, 2.811975003, 2.812001292, 13.144
391, 2.812001352, 2.812027060, 12.854
392, 2.812027110, 2.812053188, 13.039
393, 2.812053238, 2.812079998, 13.380
394, 2.812080058, 2.812106457, 13.200
395, 2.812106517, 2.812132425, 12.954
396, 2.812132475, 2.812159175, 13.350
397, 2.812159225, 2.812184812, 12.794
398, 2.812184862, 2.812211311, 13.224
399, 2.812211371, 2.812237520, 13.074
400, 2.812237680, 2.812264279, 13.299
401, 2.812264339, 2.812291089, 13.375
402, 2.812291149, 2.812316817, 12.834
403, 2.812316877, 2.812342795, 12.959
404, 2.812342855, 2.812369474, 13.310
405, 2.812369544, 2.812396494, 13.475
406, 2.812396555, 2.812423374, 13.409
407, 2.812423434, 2.812449713, 13.140
408, 2.812449763, 2.812477044, 13.641
409, 2.812477104, 2.812503944, 13.420
410, 2.812504004, 2.812530944, 13.470
411, 2.812531004, 2.812557823, 13.409
412, 2.812557884, 2.812584282, 13.199
413, 2.812584333, 2.812610140, 12.904
414, 2.812610201, 2.812636149, 12.974
415, 2.812636209, 2.812662688, 13.240
416, 2.812662738, 2.812689758, 13.510
417, 2.812689818, 2.812716387, 13.285
418, 2.812716447, 2.812743037, 13.295
419, 2.812743097, 2.812773383, 15.143
420, 2.812773523, 2.812825199, 25.838
421, 2.812825319, 2.812855365, 15.023
422, 2.812855425, 2.812888647, 16.611
423, 2.812888817, 2.812931636, 21.409
424, 2.812931736, 2.812962193, 15.228
425, 2.812962303, 2.812992910, 15.303
426, 2.812992980, 2.813023296, 15.158
427, 2.813023396, 2.813054805, 15.704
428, 2.813054895, 2.813085451, 15.278
429, 2.813085552, 2.813118012, 16.230
430, 2.813118102, 2.813148769, 15.334
431, 2.813148839, 2.813180277, 15.719
432, 2.813180387, 2.813209652, 14.632
433, 2.813209742, 2.813239497, 14.877
434, 2.813239597, 2.813269893, 15.148
435, 2.813270003, 2.813301332, 15.665
436, 2.813301462, 2.813331898, 15.218
437, 2.813331978, 2.813359790, 13.906
438, 2.813359880, 2.813387241, 13.680
439, 2.813387301, 2.813414581, 13.640
440, 2.813414662, 2.813446992, 16.165
441, 2.813447062, 2.813477428, 15.183
442, 2.813477498, 2.813505109, 13.806
443, 2.813505189, 2.813531989, 13.400
444, 2.813532049, 2.813558919, 13.435
445, 2.813559009, 2.813585739, 13.365
446, 2.813585819, 2.813613650, 13.915
447, 2.813613721, 2.813641201, 13.740
448, 2.813641262, 2.813668592, 13.665
449, 2.813668662, 2.813696203, 13.771
450, 2.813696284, 2.813724406, 14.061
451, 2.813724476, 2.813751606, 13.565
452, 2.813751676, 2.813778867, 13.596
453, 2.813778927, 2.813806257, 13.665
454, 2.813806328, 2.813833598, 13.635
455, 2.813833668, 2.813860849, 13.591
456, 2.813860919, 2.813888340, 13.710
457, 2.813888400, 2.813915520, 13.560
458, 2.813915580, 2.813942430, 13.425
459, 2.813942500, 2.813969781, 13.640
460, 2.813969861, 2.814031685, 30.912
461, 2.814031775, 2.814067221, 17.723
462, 2.814067301, 2.814095714, 14.206
463, 2.814095784, 2.814123465, 13.840
464, 2.814123566, 2.814151217, 13.825
465, 2.814151287, 2.814179098, 13.905
466, 2.814179169, 2.814206549, 13.690
467, 2.814206619, 2.814233820, 13.600
468, 2.814233900, 2.814261431, 13.766
